495	4.37238
496	4.36275
497	4.372
498	4.38243
499	4.36605
500	4.3607
501	4.3644
502	4.35443
503	4.32337
504	4.30989
505	4.3041
506	4.32311
507	4.31083
508	4.30017
509	4.27837
510	4.29269
511	4.30099
512	4.31779
513	4.33037
514	4.3111
515	4.31217
516	4.29746
517	4.30949
518	4.33011
519	4.33523
520	4.32151
521	4.29855
522	4.30774
523	4.31806
524	4.29364
525	4.28775
526	4.30383
527	4.30031
528	4.27211
529	4.27267
530	4.27141
531	4.26806
532	4.25933
533	4.28266
534	4.28803
535	4.28707
536	4.2961
537	4.2839
538	4.29132
539	4.30329
540	4.31151
541	4.28528
542	4.29433
543	4.31097
544	4.30815
545	4.31832
546	4.31806
547	4.31338
548	4.30694
549	4.2946
550	4.29596
551	4.31525
552	4.28514
553	4.29255
554	4.27948
555	4.28487
556	4.28542
557	4.2828
558	4.27768
559	4.27989
560	4.30275
561	4.3037
562	4.31016
563	4.32668
564	4.32098
565	4.32125
566	4.35597
567	4.34423
568	4.34111
569	4.33458
570	4.31832
571	4.32642
572	4.29269
573	4.27726
574	4.30909
575	4.32244
576	4.31886
577	4.30451
578	4.29433
579	4.2742
580	4.27058
581	4.27615
582	4.24811
583	4.24997
584	4.24825
585	4.25651
586	4.30909
587	4.30437
588	4.29228
589	4.28459
590	4.30491
591	4.33024
592	4.333
593	4.33889
594	4.34098
595	4.33353
596	4.33248
597	4.31445
598	4.32059
599	4.31886
600	4.33902
601	4.34098
602	4.32919
603	4.30559
604	4.32562
605	4.33536
606	4.34423
607	4.35379
608	4.36032
609	4.35057
610	4.36288
611	4.36453
612	4.3485
613	4.35237
614	4.35186
615	4.35841
616	4.38791
617	4.38168
618	4.34824
619	4.35687
620	4.36669
621	4.35405
622	4.33602
623	4.33156
624	4.31752
625	4.32032
626	4.29896
627	4.31432
628	4.31712
629	4.30248
630	4.30262
631	4.31526
632	4.32218
633	4.31405
634	4.33353
635	4.34553
636	4.33954
637	4.35764
638	4.32311
639	4.30936
640	4.30004
641	4.30437
642	4.31365
643	4.28666
644	4.27782
645	4.27948
646	4.2742
647	4.29515
648	4.29705
649	4.27044
650	4.27518
651	4.26834
652	4.23256
653	4.25495
654	4.24825
655	4.22176
656	4.22892
657	4.21218
658	4.20861
659	4.18667
660	4.19303
661	4.19785
662	4.1974
663	4.19122
664	4.1956
665	4.1965
666	4.20862
667	4.2101
668	4.18241
669	4.2013
670	4.2016
671	4.20355
672	4.1974
673	4.18758
674	4.19152
675	4.20743
676	4.22469
677	4.19876
678	4.22994
679	4.23921
680	4.27685
681	4.25948
682	4.27351
683	4.27726
684	4.26146
685	4.26103
686	4.27754
687	4.27253
688	4.29392
689	4.32549
690	4.31325
691	4.34007
692	4.35841
693	4.34397
694	4.33327
695	4.3239
696	4.35224
697	4.37704
698	4.35994
699	4.35764
700	4.35917
701	4.33602
702	4.33994
703	4.35507
704	4.34384
705	4.33064
706	4.34617
707	4.33654
708	4.32998
709	4.3239
710	4.30018
711	4.30031
712	4.30923
713	4.32311
714	4.32787
715	4.32523
716	4.328
717	4.31766
718	4.3099
719	4.31486
720	4.31258
721	4.3309
722	4.32721
723	4.30262
724	4.30788
725	4.33392
726	4.3334
727	4.32536
728	4.30855
729	4.29583
730	4.30815
731	4.28748
732	4.2916
733	4.26357
734	4.2575
735	4.23734
736	4.22235
737	4.21794
738	4.23169
739	4.21985
740	4.20504
741	4.20757
742	4.1749
743	4.19288
744	4.18332
745	4.18393
746	4.16393
747	4.1259
748	4.116
749	4.12089
750	4.15393
751	4.13395
752	4.1397
753	4.1605
754	4.17028
755	4.15487
756	4.12897
757	4.13539
758	4.15283
759	4.17136
760	4.16966
761	4.16128
762	4.18789
763	4.2031
764	4.17659
765	4.14715
766	4.14779
767	4.14256
768	4.14921
769	4.12445
770	4.1238
771	4.12056
772	4.12558
773	4.12072
774	4.11698
775	4.12849
776	4.14288
777	4.1397
778	4.13922
779	4.12929
780	4.12235
781	4.10617
782	4.12687
783	4.14526
784	4.15078
785	4.14794
786	4.13395
787	4.11845
788	4.10946
789	4.11241
790	4.12072
791	4.09873
792	4.08873
793	4.08403
794	4.03873
795	4.03006
796	4.02418
797	3.99883
798	4.0152
799	4.02775
800	4.02203
801	4.04785
802	4.04505
803	4.0419
804	4.04994
805	4.03077
806	4.05568
807	4.06241
808	4.082
809	4.08419
810	4.06619
811	4.0433
812	4.05047
813	4.04523
814	4.05706
815	4.04907
816	4.03732
817	4.03308
818	4.06017
819	4.07285
820	4.10552
821	4.11078
822	4.14431
823	4.14272
824	4.14367
825	4.14921
826	4.11372
827	4.10831
828	4.11845
829	4.12413
830	4.12607
831	4.1217
832	4.12655
833	4.14684
834	4.14637
835	4.13874
836	4.1317
837	4.12105
838	4.10914
839	4.09141
840	4.08251
841	4.0899
842	4.08065
843	4.09241
844	4.10897
845	4.11094
846	4.08588
847	4.09124
848	4.09791
849	4.08823
850	4.0643
851	4.05099
852	4.06465
853	4.0771
854	4.08773
855	4.07862
856	4.0793
857	4.05948
858	4.0655
859	4.08403
860	4.06258
861	4.03891
862	4.04523
863	4.04523
864	4.0468
865	4.07064
866	4.07217
867	4.06396
868	4.07455
869	4.08319
870	4.06927
871	4.07778
872	4.08386
873	4.10172
874	4.10667
875	4.10039
876	4.11225
877	4.09308
878	4.09757
879	4.08554
880	4.08588
881	4.08386
882	4.09275
883	4.07319
884	4.08285
885	4.07879
886	4.0691
887	4.07404
888	4.07913
889	4.06961
890	4.06705
891	4.07455
892	4.07642
893	4.09541
894	4.0994
895	4.08974
896	4.10139
897	4.09108
898	4.04838
899	4.05706
900	4.04383
901	4.0412
902	4.06
903	4.05741
904	4.07896
905	4.07098
906	4.06447
907	4.0475
908	4.03715
909	4.02828
910	4.01772
911	4.02382
912	4.07268
913	4.07472
914	4.0703
915	4.08706
916	4.10897
917	4.11568
918	4.1147
919	4.13603
920	4.14415
921	4.14652
922	4.1481
923	4.16113
924	4.15863
925	4.17905
926	4.17275
927	4.16393
928	4.16128
929	4.16765
930	4.17028
931	4.15346
932	4.17337
933	4.16626
934	4.16471
935	4.16781
936	4.15801
937	4.15094
938	4.1746
939	4.18713
940	4.1885
941	4.1956
942	4.16688
943	4.17951
944	4.16827
945	4.17521
946	4.18226
947	4.1692
948	4.195
949	4.19274
950	4.1818
951	4.17214
952	4.1533
953	4.14304
954	4.14494
955	4.12962
956	4.12913
957	4.15063
958	4.13763
959	4.14081
960	4.15581
961	4.16035
962	4.14779
963	4.1566
964	4.14161
965	4.14288
966	4.17044
967	4.14937
968	4.1301
969	4.11454
970	4.09508
971	4.07829
972	4.08923
973	4.0737
974	4.06961
975	4.08689
976	4.10848
977	4.11617
978	4.1147
979	4.1134
980	4.07523
981	4.07591
982	4.06927
983	4.06258
984	4.06568
985	4.08722
986	4.1217
987	4.10766
988	4.10139
989	4.09475
990	4.09458
991	4.08251
992	4.0788
993	4.0815
994	4.10864
995	4.10189
996	4.08622
997	4.07659
998	4.0894
999	4.07863
1000	4.06722
1001	4.06516
1002	4.07387
1003	4.08622
1004	4.10684
1005	4.11421
1006	4.12929
1007	4.12154
1008	4.11992
1009	4.1191
1010	4.11894
1011	4.12024
1012	4.12623
1013	4.12865
1014	4.14526
1015	4.15503
1016	4.1533
1017	4.14937
1018	4.15926
1019	4.15832
1020	4.19107
1021	4.17414
1022	4.16951
1023	4.16377
1024	4.14732
1025	4.13411
1026	4.11111
1027	4.09091
1028	4.08386
1029	4.10337
1030	4.09857
1031	4.11209
1032	4.1093
1033	4.12057
1034	4.12784
1035	4.1272
1036	4.11029
1037	4.11274
1038	4.09807
1039	4.09208
1040	4.08504
1041	4.09608
1042	4.09541
1043	4.09475
1044	4.08756
1045	4.06653
1046	4.05447
1047	4.07217
1048	4.05533
1049	4.04942
1050	4.03485
1051	4.03485
1052	4.05082
1053	4.06807
1054	4.03856
1055	4.02864
1056	4.02597
1057	4.04558
1058	4.04506
1059	4.0529
1060	4.06927
1061	4.05776
1062	4.05447
1063	4.05169
1064	4.05273
1065	4.06944
1066	4.09225
1067	4.09275
1068	4.10056
1069	4.10766
1070	4.10634
1071	4.10552
1072	4.10963
1073	4.09391
1074	4.0793
1075	4.08082
1076	4.08907
1077	4.09308
1078	4.07574
1079	4.08285
1080	4.08133
1081	4.07608
1082	4.07404
1083	4.07812
1084	4.07064
1085	4.04908
1086	4.06052
1087	4.08116
1088	4.07047
1089	4.06121
1090	4.04855
1091	4.07506
1092	4.06086
1093	4.07642
1094	4.0703
1095	4.07744
1096	4.06653
1097	4.05672
1098	4.06121
1099	4.08015
1100	4.07439
1101	4.07829
1102	4.08571
1103	4.07405
1104	4.07812
1105	4.06327
1106	4.08116
1107	4.04873
1108	4.05412
1109	4.05325
1110	4.04313
1111	4.04453
1112	4.05983
1113	4.05724
1114	4.06773
1115	4.07591
1116	4.0793
1117	4.06362
1118	4.06379
1119	4.07608
1120	4.07913
1121	4.0889
1122	4.08739
1123	4.05412
1124	4.01484
1125	4.02971
1126	4.02633
1127	4.01898
1128	4.01502
1129	4.02793
1130	4.01952
1131	4.02114
1132	4.00231
1133	4.00542
1134	4.00286
1135	4.02365
1136	4.02329
1137	4.0134
1138	4.02757
1139	4.03184
1140	4.02935
1141	4.03432
1142	4.04102
1143	4.04785
1144	4.06362
1145	4.08739
1146	4.07981
1147	4.072
1148	4.07693
1149	4.08521
1150	4.10733
1151	4.10073
1152	4.07659
1153	4.09957
1154	4.09924
1155	4.11209
1156	4.1093
1157	4.09841
1158	4.0879
1159	4.08336
1160	4.09124
1161	4.07285
1162	4.06516
1163	4.03184
1164	4.02472
1165	4.02472
1166	4.01845
1167	4.01466
1168	4.01916
1169	3.99663
1170	3.98331
1171	3.97208
1172	3.97527
1173	3.96565
1174	3.96109
1175	3.96509
1176	3.97283
1177	3.99443
1178	4.02221
1179	4.0152
1180	4.03485
1181	4.0375
1182	4.04873
1183	4.06259
1184	4.07098
1185	4.05099
1186	4.05793
1187	4.03962
1188	4.04925
1189	4.04576
1190	4.024
1191	4.02383
1192	4.03574
1193	4.02525
1194	4.00724
1195	4.01466
1196	3.99443
1197	3.9924
1198	3.997
1199	4.00633
1200	4.00869
1201	4.01412
1202	3.98815
1203	3.9835
1204	3.98257
1205	4.0003
1206	4.0197
1207	4.01195
1208	4.00796
1209	3.99314
1210	4.02365
1211	4.03273
1212	4.03803
1213	4.0503
1214	4.06551
1215	4.03997
1216	4.04681
1217	4.04628
1218	4.0619
1219	4.07558
1220	4.09857
1221	4.08655
1222	4.09241
1223	4.09591
1224	4.07303
1225	4.06927
1226	4.06842
1227	4.0489
1228	4.04137
1229	4.03255
1230	4.02579
1231	4.00687
1232	4.01141
1233	4.02757
1234	4.02347
1235	4.01629
1236	4.01988
1237	4.02686
1238	4.03485
1239	4.0249
1240	4.02633
1241	4.0306
1242	4.02757
1243	4.03467
1244	4.02935
1245	4.02829
1246	4.03184
1247	4.03237
1248	4.03909
1249	4.02436
1250	4.02953
1251	4.02418
1252	4.00669
1253	4.01593
1254	4.02935
1255	4.03838
1256	4.03662
1257	4.04295
1258	4.03149
1259	4.04506
1260	4.04943
1261	4.04102
1262	4.01845
1263	4.01268
1264	4.03344
1265	4.02989
1266	4.02793
1267	4.02722
1268	4.04173
1269	4.03909
1270	4.0419
1271	4.0345
1272	4.04471
1273	4.05117
1274	4.03397
1275	4.04593
1276	4.04278
1277	4.01952
1278	4.03997
1279	4.05204
1280	4.06808
1281	4.07795
1282	4.06842
1283	4.06017
1284	4.07149
1285	4.09392
1286	4.09774
1287	4.09591
1288	4.10403
1289	4.10073
1290	4.1178
1291	4.10023
1292	4.09442
1293	4.09741
1294	4.09041
1295	4.08521
1296	4.0847
1297	4.08234
1298	4.07234
1299	4.08049
1300	4.06619
1301	4.06259
1302	4.05238
1303	4.04453
1304	4.03856
1305	4.03962
1306	4.02686
1307	4.03414
1308	4.04453
1309	4.03237
1310	4.02132
1311	4.00341
1312	3.99957
1313	3.96793
1314	3.96452
1315	3.95957
1316	3.96565
1317	3.94362
1318	3.94245
1319	3.95709
1320	3.94594
1321	3.95268
1322	3.94168
1323	3.95652
1324	3.94478
1325	3.91032
1326	3.91152
1327	3.91192
1328	3.9059
1329	3.90731
1330	3.90127
1331	3.91272
1332	3.93329
1333	3.95422
1334	3.96887
1335	3.97151
1336	3.98629
1337	3.98722
1338	3.98648
1339	3.99975
1340	4.00851
1341	4.02508
1342	4.04243
1343	4.01502
1344	4.02597
1345	4.04137
1346	4.03874
1347	4.04014
1348	4.02275
1349	4.01917
1350	4.01539
1351	4.00542
1352	3.97114
1353	3.96925
1354	3.95134
1355	3.963
1356	3.95843
1357	3.93798
1358	3.92642
1359	3.92898
1360	3.92622
1361	3.90792
1362	3.91212
1363	3.92524
1364	3.92898
1365	3.93212
1366	3.90308
1367	3.92227
1368	3.92937
1369	3.94148
1370	3.93876
1371	3.94749
1372	3.95095
1373	3.95288
1374	3.94729
1375	3.95728
1376	3.95976
1377	3.92326
1378	3.91671
1379	3.90147
1380	3.91392
1381	3.93603
1382	3.94187
1383	3.93584
1384	3.92681
1385	3.93974
1386	3.95268
1387	3.95805
1388	3.98648
1389	3.97227
1390	3.94806
1391	3.95575
1392	3.97076
1393	3.96793
1394	3.95881
1395	3.98685
1396	3.98443
1397	3.99148
1398	3.98313
1399	4.0014
1400	4.02329
1401	4.04401
1402	4.02686
1403	4.01123
1404	4.01376
1405	4.02704
1406	4.02401
1407	4.01286
1408	4.01376
1409	4.02311
1410	4.03273
1411	4.01268
1412	4.02526
1413	4.02347
1414	4.03095
1415	4.04067
1416	4.07115
1417	4.04173
1418	4.0703
1419	4.05776
1420	4.0581
1421	4.04751
1422	4.06722
1423	4.05343
1424	4.06276
1425	4.06499
1426	4.07507
1427	4.0581
1428	4.04611
1429	4.04977
1430	4.05534
1431	4.04925
1432	4.04032
1433	4.04313
1434	4.03909
1435	4.04821
1436	4.06
1437	4.04977
1438	4.04733
1439	4.01087
1440	4.01159
1441	4.03627
1442	4.06568
1443	4.05828
1444	4.04628
1445	4.02365
1446	3.99498
1447	3.98666
1448	3.98332
1449	3.95862
1450	3.94806
1451	3.96243
1452	3.93954
1453	3.94999
1454	3.9702
1455	3.96034
1456	3.93779
1457	3.95575
1458	3.95728
1459	3.93153
1460	3.9498
1461	3.94845
1462	3.98276
1463	3.96982
1464	3.98145
1465	3.98201
1466	3.96887
1467	3.96944
1468	3.96547
1469	3.96376
1470	3.95211
1471	3.94012
1472	3.92898
1473	3.90389
1474	3.92839
1475	3.95249
1476	3.94459
1477	3.9411
1478	3.93798
1479	3.92405
1480	3.92642
1481	3.9333
1482	3.92484
1483	3.94401
1484	3.93876
1485	3.91731
1486	3.91492
1487	3.90208
1488	3.90389
1489	3.88414
1490	3.8825
1491	3.88558
1492	3.87878
1493	3.88208
1494	3.85894
1495	3.86797
1496	3.86105
1497	3.83569
1498	3.86714
1499	3.87235
1500	3.8663
1501	3.87899
1502	3.8711
1503	3.8765
1504	3.86105
1505	3.85026
1506	3.85514
1507	3.86315
1508	3.87298
1509	3.88373
1510	3.85175
1511	3.86168
1512	3.87069
1513	3.86462
1514	3.8794
1515	3.89172
1516	3.86672
1517	3.84941
1518	3.83483
1519	3.81585
1520	3.81915
1521	3.80411
1522	3.78136
1523	3.78568
1524	3.75597
1525	3.74822
1526	3.76574
1527	3.77519
1528	3.7992
1529	3.80723
1530	3.80989
1531	3.82069
1532	3.8268
1533	3.82549
1534	3.79539
1535	3.80122
1536	3.81033
1537	3.80456
1538	3.83591
1539	3.83483
1540	3.84
1541	3.88064
1542	3.87568
1543	3.88002
1544	3.8905
1545	3.87796
1546	3.8711
1547	3.88579
1548	3.86735
1549	3.8709
1550	3.8621
1551	3.87651
1552	3.87215
1553	3.86797
1554	3.81937
1555	3.82637
1556	3.8244
1557	3.83634
1558	3.81431
1559	3.81695
1560	3.80389
1561	3.7745
1562	3.79404
1563	3.80656
1564	3.79965
1565	3.81387
1566	3.81497
1567	3.83245
1568	3.85747
1569	3.8372
1570	3.81607
1571	3.8372
1572	3.83914
1573	3.83332
1574	3.8268
1575	3.83072
1576	3.82615
1577	3.81893
1578	3.82963
1579	3.85005
1580	3.85557
1581	3.86944
1582	3.89274
1583	3.89478
1584	3.87443
1585	3.88681
1586	3.86
1587	3.85768
1588	3.86714
1589	3.86358
1590	3.8709
1591	3.88147
1592	3.86881
1593	3.87277
1594	3.85768
1595	3.87319
1596	3.88661
1597	3.91612
1598	3.90912
1599	3.92918
1600	3.92465
1601	3.90993
1602	3.91213
1603	3.88681
1604	3.86651
1605	3.88106
1606	3.90006
1607	3.90631
1608	3.89539
1609	3.89152
1610	3.90952
1611	3.90147
1612	3.9047
1613	3.89478
1614	3.89763
1615	3.89336
1616	3.89904
1617	3.93896
1618	3.91373
1619	3.9195
1620	3.93467
1621	3.93388
1622	3.94129
1623	3.95709
1624	3.95767
1625	3.93134
1626	3.92346
1627	3.93232
1628	3.93623
1629	3.92366
1630	3.90631
1631	3.87381
1632	3.8825
1633	3.87961
1634	3.88579
1635	3.89315
1636	3.90026
1637	3.91652
1638	3.89295
1639	3.87775
1640	3.88743
1641	3.88229
1642	3.89356
1643	3.87464
1644	3.87692
1645	3.87069
1646	3.89213
1647	3.88209
1648	3.86525
1649	3.88681
1650	3.88373
1651	3.89193
1652	3.8864
1653	3.88023
1654	3.87256
1655	3.85831
1656	3.84086
1657	3.84536
1658	3.83742
1659	3.83763
1660	3.84493
1661	3.83677
1662	3.83763
1663	3.84621
1664	3.83612
1665	3.83375
1666	3.83504
1667	3.81453
1668	3.82331
1669	3.82288
1670	3.82811
1671	3.81981
1672	3.80545
1673	3.81011
1674	3.81563
1675	3.82113
1676	3.81652
1677	3.82178
1678	3.8318
1679	3.83656
1680	3.81475
1681	3.8079
1682	3.82047
1683	3.82113
1684	3.8344
1685	3.85218
1686	3.85853
1687	3.84279
1688	3.8305
1689	3.82767
1690	3.83418
1691	3.83849
1692	3.83914
1693	3.83072
1694	3.83245
1695	3.85663
1696	3.83871
1697	3.8526
1698	3.84557
1699	3.84258
1700	3.84236
1701	3.85663
1702	3.8619
1703	3.86651
1704	3.86609
1705	3.87609
1706	3.86463
1707	3.86609
1708	3.85874
1709	3.84664
1710	3.83656
1711	3.83936
1712	3.84621
1713	3.82397
1714	3.81299
1715	3.8372
1716	3.84429
1717	3.8562
1718	3.85175
1719	3.83612
1720	3.81674
1721	3.80945
1722	3.80768
1723	3.82789
1724	3.83418
1725	3.85472
1726	3.88661
1727	3.8663
1728	3.87609
1729	3.86232
1730	3.86127
1731	3.85514
1732	3.85599
1733	3.87671
1734	3.86693
1735	3.87194
1736	3.85874
1737	3.85663
1738	3.87152
1739	3.86505
1740	3.8372
1741	3.84108
1742	3.84835
1743	3.81937
1744	3.8163
1745	3.83548
1746	3.85515
1747	3.85472
1748	3.86379
1749	3.87485
1750	3.87754
1751	3.8709
1752	3.85832
1753	3.8509
1754	3.84472
1755	3.83806
1756	3.82854
1757	3.82615
1758	3.83979
1759	3.81586
1760	3.82876
1761	3.8231
1762	3.82156
1763	3.81784
1764	3.82025
1765	3.82571
1766	3.82767
1767	3.82702
1768	3.84472
1769	3.82833
1770	3.85366
1771	3.85853
1772	3.8619
1773	3.8475
1774	3.85726
1775	3.8562
1776	3.83828
1777	3.8344
1778	3.84728
1779	3.8509
1780	3.8686
1781	3.86379
1782	3.86211
1783	3.86651
1784	3.85069
1785	3.83115
1786	3.84043
1787	3.83548
1788	3.82637
1789	3.83936
1790	3.8318
1791	3.83007
1792	3.8163
1793	3.80768
1794	3.81011
1795	3.79898
1796	3.79651
1797	3.79404
1798	3.78659
1799	3.80189
1800	3.80768
1801	3.81122
1802	3.81893
1803	3.82047
1804	3.81321
1805	3.8305
1806	3.85578
1807	3.83936
1808	3.82854
1809	3.84579
1810	3.86295
1811	3.86902
1812	3.8686
1813	3.85514
1814	3.84749
1815	3.8492
1816	3.85409
1817	3.84343
1818	3.83699
1819	3.81255
1820	3.79382
1821	3.78273
1822	3.77656
1823	3.78659
1824	3.80367
1825	3.79741
1826	3.79786
1827	3.79539
1828	3.81564
1829	3.79809
1830	3.79741
1831	3.79382
1832	3.79988
1833	3.79156
1834	3.79674
1835	3.78998
1836	3.80812
1837	3.79449
1838	3.79427
1839	3.81188
1840	3.81233
1841	3.84472
1842	3.8331
1843	3.84856
1844	3.85536
1845	3.83699
1846	3.83223
1847	3.8372
1848	3.84172
1849	3.81762
1850	3.82266
1851	3.8305
1852	3.83245
1853	3.81828
1854	3.8174
1855	3.80233
1856	3.79853
1857	3.79111
1858	3.78614
1859	3.78568
1860	3.78341
1861	3.76944
1862	3.77611
1863	3.77862
1864	3.77634
1865	3.78273
1866	3.78364
1867	3.80679
1868	3.79876
1869	3.80211
1870	3.80434
1871	3.79404
1872	3.81078
1873	3.78364
1874	3.7875
1875	3.81608
1876	3.81586
